route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
11,5,1316010,UCSC via West Gate - High,,1,70120501,shp-11-01,1,1
11,1,1000110,UCSC via West Gate - High,,1,70095411,shp-11-01,1,1
11,1,1020110,UCSC via West Gate - High,,1,70095311,shp-11-01,1,1
11,6,1004030,UCSC via West Gate - High,,1,70081303,shp-11-01,1,1
11,1,1193110,UCSC via West Gate - High,,1,70095511,shp-11-01,1,1
11,5,1198010,UCSC via West Gate - High,,1,70119401,shp-11-01,1,1
11,8,1206130,UCSC via West Gate - High,,1,69904213,shp-11-01,1,1
11,6,1009030,UCSC via West Gate - High,,1,70081003,shp-11-01,1,1
11,6,1124030,UCSC via West Gate - High,,1,70081103,shp-11-01,1,1
11,2,1021100,UCSC via West Gate - High,,1,70130610,shp-11-01,1,1
11,6,1074030,UCSC via West Gate - High,,1,70081103,shp-11-01,1,1
11,5,1107010,UCSC via West Gate - High,,1,70119501,shp-11-01,1,1
11,1,1091110,UCSC via West Gate - High,,1,70095311,shp-11-01,1,1
16,3,1225020,UCSC via Main Gate - Laurel/Bay,,1,70080402,shp-16-01,1,1
16,3,1032020,UCSC via Main Gate - Laurel/Bay,,1,70079902,shp-16-01,1,1
16,6,1126030,UCSC via Main Gate - Laurel/Bay,,1,70080203,shp-16-01,1,1
16,6,1094030,UCSC via Main Gate - Laurel/Bay,,1,70080203,shp-16-01,1,1
16,6,1289030,UCSC via Main Gate - Laurel/Bay,,1,70080103,shp-16-01,1,1
16,3,1620020,UCSC via Main Gate - Laurel/Bay,,1,70080002,shp-16-01,1,1
16,3,1521020,UCSC via Main Gate - Laurel/Bay,,1,70079902,shp-16-01,1,1
16,6,1333030,UCSC via Main Gate - Laurel/Bay,,1,70080203,shp-16-01,1,1
16,6,2096030,UCSC via Main Gate - Laurel/Bay,,1,70080203,shp-16-01,1,1
16,3,2518020,UCSC via Main Gate - Laurel/Bay,,1,70080002,shp-16-01,1,1
16,6,2052030,UCSC via Main Gate - Laurel/Bay,,1,70080103,shp-16-01,1,1
16,3,2624020,UCSC via Main Gate - Laurel/Bay,,1,70079902,shp-16-01,1,1
16,6,2592030,UCSC via Main Gate - Laurel/Bay,,1,70080303,shp-16-01,1,1
16,6,2796030,UCSC via Main Gate - Laurel/Bay,,1,70080103,shp-16-01,1,1
16,6,3212030,UCSC via Main Gate - Laurel/Bay,,1,70080103,shp-16-01,1,1
16,6,3222030,UCSC via Main Gate - Laurel/Bay,,1,70080303,shp-16-01,1,1
16,3,3626020,UCSC via Main Gate - Laurel/Bay,,1,70080402,shp-16-01,1,1
16,6,2788030,UCSC via Main Gate - Laurel/Bay,,1,70080303,shp-16-01,1,1
16,3,3617020,UCSC via Main Gate - Laurel/Bay,,1,70079802,shp-16-01,1,1
16,6,3642030,UCSC via Main Gate - Laurel/Bay,,1,70080203,shp-16-01,1,1
16,6,4320030,UCSC via Main Gate - Laurel/Bay,,1,70080203,shp-16-01,1,1
16,3,4300020,UCSC via Main Gate - Laurel/Bay,,1,70079902,shp-16-01,1,1
16,3,604020,UCSC via Main Gate - Laurel/Bay,,1,70080402,shp-16-01,1,1
16,6,51030,UCSC via Main Gate - Laurel/Bay,,1,70080203,shp-16-01,1,1
16,3,728020,UCSC via Main Gate - Laurel/Bay,,1,70080002,shp-16-01,1,1
16,3,907020,UCSC via Main Gate - Laurel/Bay,,1,70080402,shp-16-01,1,1
16,3,259020,UCSC via Main Gate - Laurel/Bay,,1,70079802,shp-16-01,1,1
16,3,3486020,UCSC via Main Gate - Laurel/Bay,,1,70079802,shp-16-01,1,1
17,5,3398010,Highway 17 Express,,1,70122801,shp-17-24,1,1
17,7,367090,Highway 17 Express,,1,70107309,shp-17-18,1,1
17,7,3620090,Highway 17 Express,,1,70107809,shp-17-23,1,1
17,6,3627030,Highway 17 Express,,1,70078803,shp-17-18,1,1
17,6,3814030,Highway 17 Express,,1,70079503,shp-17-20,1,1
17,6,3706030,Highway 17 Express,,1,70079003,shp-17-18,1,1
17,8,3888130,Highway 17 Express,,1,69905713,shp-17-22,1,1
17,6,2590030,Highway 17 Express,,1,70079503,shp-17-22,1,1
17,4,2579120,Highway 17 Express,,1,69930312,shp-17-20,1,1
17,3,2541020,Highway 17 Express,,1,70079402,shp-17-25,1,1
17,3,2489020,Highway 17 Express,,1,70079302,shp-17-17,1,1
17,6,2489030,Highway 17 Express,,1,70079303,shp-17-17,1,1
17,3,2662020,Highway 17 Express,,1,70079702,shp-17-20,1,1
17,5,2713010,Highway 17 Express,,1,70121901,shp-17-22,1,1
17,6,2746030,Highway 17 Express,,1,70079703,shp-17-18,1,1
17,4,2797120,Highway 17 Express,,1,69930712,shp-17-20,1,1
17,5,3053010,Highway 17 Express,,1,70122201,shp-17-22,1,1
17,5,3254010,Highway 17 Express,,1,70121701,shp-17-20,1,1
17,6,3000030,Highway 17 Express,,1,70079203,shp-17-23,1,1
17,6,2839030,Highway 17 Express,,1,70079303,shp-17-22,1,1
17,4,2847120,Highway 17 Express,,1,69930512,shp-17-18,1,1
17,4,277120,Highway 17 Express,,1,69930312,shp-17-18,1,1
17,1,4219110,Highway 17 Express,,1,70093611,shp-17-22,1,1
17,2,482100,Highway 17 Express,,1,70133010,shp-17-24,1,1
17,8,461130,Highway 17 Express,,1,69906513,shp-17-22,1,1
17,8,462130,Highway 17 Express,,1,69905513,shp-17-18,1,1
17,2,640100,Highway 17 Express,,1,70133310,shp-17-22,1,1
17,6,725030,Highway 17 Express,,1,70079503,shp-17-22,1,1
17,4,744120,Highway 17 Express,,1,69930312,shp-17-22,1,1
17,2,87100,Highway 17 Express,,1,70132510,shp-17-22,1,1
17,5,739010,Highway 17 Express,,1,70122601,shp-17-18,1,1
17,3,971020,Highway 17 Express,,1,70079002,shp-17-24,1,1
17,1,554110,Highway 17 Express,,1,70094011,shp-17-22,1,1
17,8,52130,Highway 17 Express,,1,69905413,shp-17-20,1,1
17,3,469020,Highway 17 Express,,1,70078902,shp-17-22,1,1
17,3,885020,Highway 17 Express,,1,70079502,shp-17-26,1,1
17,8,723130,Highway 17 Express,,1,69906213,shp-17-18,1,1
17,2,903100,Highway 17 Express,,1,70132610,shp-17-18,1,1
17,2,80100,Highway 17 Express,,1,70133110,shp-17-20,1,1
17,1,835110,Highway 17 Express,,1,70093911,shp-17-22,1,1
17,2,922100,Highway 17 Express,,1,70132910,shp-17-18,1,1
17,8,764130,Highway 17 Express,,1,69905513,shp-17-18,1,1
17,7,990090,Highway 17 Express,,1,70107409,shp-17-23,1,1
17,7,624090,Highway 17 Express,,1,70107909,shp-17-20,1,1
17,3,932020,Highway 17 Express,,1,70079302,shp-17-20,1,1
17,6,971030,Highway 17 Express,,1,70079003,shp-17-24,1,1
17,5,930010,Highway 17 Express,,1,70122001,shp-17-20,1,1
17,6,932030,Highway 17 Express,,1,70079303,shp-17-20,1,1
17,2,939100,Highway 17 Express,,1,70133210,shp-17-20,1,1
17,1,53110,Highway 17 Express,,1,70093511,shp-17-20,1,1
17,1,442110,Highway 17 Express,,1,70093311,shp-17-18,1,1
17,3,4276020,Highway 17 Express,,1,70079202,shp-17-24,1,1
17,5,862010,Highway 17 Express,,1,70122301,shp-17-20,1,1
17,3,4268020,Highway 17 Express,,1,70079602,shp-17-20,1,1
17,6,4268030,Highway 17 Express,,1,70079603,shp-17-20,1,1
17,5,823010,Highway 17 Express,,1,70122301,shp-17-18,1,1
17,6,885030,Highway 17 Express,,1,70079503,shp-17-26,1,1
17,1,544110,Highway 17 Express,,1,70093711,shp-17-25,1,1
17,5,606010,Highway 17 Express,,1,70121601,shp-17-20,1,1
17,5,98010,Highway 17 Express,,1,70122501,shp-17-20,1,1
17,2,702100,Highway 17 Express,,1,70132410,shp-17-18,1,1
17,2,719100,Highway 17 Express,,1,70132210,shp-17-22,1,1
17,5,837010,Highway 17 Express,,1,70122001,shp-17-24,1,1
17,4,928120,Highway 17 Express,,1,69930712,shp-17-18,1,1
17,7,859090,Highway 17 Express,,1,70107609,shp-17-24,1,1
17,1,129110,Highway 17 Express,,1,70093711,shp-17-24,1,1
17,2,1228100,Highway 17 Express,,1,70132710,shp-17-18,1,1
17,1,1471110,Highway 17 Express,,1,70093611,shp-17-17,1,1
17,1,1460110,Highway 17 Express,,1,70093311,shp-17-18,1,1
17,6,1322030,Highway 17 Express,,1,70078903,shp-17-27,1,1
17,1,1497110,Highway 17 Express,,1,70093511,shp-17-23,1,1
17,1,1505110,Highway 17 Express,,1,70093811,shp-17-26,1,1
17,1,1482110,Highway 17 Express,,1,70093311,shp-17-22,1,1
17,4,1488120,Highway 17 Express,,1,69930212,shp-17-22,1,1
17,1,1610110,Highway 17 Express,,1,70093811,shp-17-22,1,1
17,8,1689130,Highway 17 Express,,1,69905513,shp-17-20,1,1
17,5,1632010,Highway 17 Express,,1,70122501,shp-17-18,1,1
17,6,1668030,Highway 17 Express,,1,70079203,shp-17-18,1,1
17,6,1812030,Highway 17 Express,,1,70079003,shp-17-24,1,1
17,8,1820130,Highway 17 Express,,1,69906513,shp-17-24,1,1
17,4,2067120,Highway 17 Express,,1,69930412,shp-17-24,1,1
17,3,2076020,Highway 17 Express,,1,70079602,shp-17-22,1,1
17,5,2077010,Highway 17 Express,,1,70122701,shp-17-24,1,1
17,3,2345020,Highway 17 Express,,1,70079002,shp-17-22,1,1
17,2,2265100,Highway 17 Express,,1,70132410,shp-17-20,1,1
17,2,844100,Highway 17 Express,,1,70133210,shp-17-18,1,1
17,8,765130,Highway 17 Express,,1,69905613,shp-17-24,1,1
17,3,725020,Highway 17 Express,,1,70079502,shp-17-22,1,1
17,8,785130,Highway 17 Express,,1,69905313,shp-17-24,1,1
17,1,4118110,Highway 17 Express,,1,70094011,shp-17-18,1,1
17,4,4240120,Highway 17 Express,,1,69930212,shp-17-24,1,1
17,6,4276030,Highway 17 Express,,1,70079203,shp-17-24,1,1
17,4,501120,Highway 17 Express,,1,69931012,shp-17-22,1,1
17,7,539090,Highway 17 Express,,1,70108209,shp-17-24,1,1
17,6,4329030,Highway 17 Express,,1,70079703,shp-17-20,1,1
17,3,476020,Highway 17 Express,,1,70078902,shp-17-26,1,1
17,6,476030,Highway 17 Express,,1,70078903,shp-17-26,1,1
17,8,427130,Highway 17 Express,,1,69906213,shp-17-20,1,1
17,1,4297110,Highway 17 Express,,1,70094011,shp-17-20,1,1
17,8,4075130,Highway 17 Express,,1,69905913,shp-17-22,1,1
17,4,4055120,Highway 17 Express,,1,69930212,shp-17-24,1,1
17,2,579100,Highway 17 Express,,1,70133310,shp-17-22,1,1
17,6,600030,Highway 17 Express,,1,70079203,shp-17-24,1,1
17,1,4094110,Highway 17 Express,,1,70093211,shp-17-27,1,1
17,2,4012100,Highway 17 Express,,1,70132610,shp-17-22,1,1
17,4,4155120,Highway 17 Express,,1,69930212,shp-17-24,1,1
17,5,4138010,Highway 17 Express,,1,70122201,shp-17-22,1,1
17,4,4201120,Highway 17 Express,,1,69930112,shp-17-18,1,1
17,6,469030,Highway 17 Express,,1,70078903,shp-17-22,1,1
17,7,511090,Highway 17 Express,,1,70107809,shp-17-18,1,1
17,5,635010,Highway 17 Express,,1,70121901,shp-17-18,1,1
17,1,3554110,Highway 17 Express,,1,70093811,shp-17-22,1,1
17,2,667100,Highway 17 Express,,1,70132510,shp-17-18,1,1
17,4,3579120,Highway 17 Express,,1,69930212,shp-17-20,1,1
17,2,3699100,Highway 17 Express,,1,70132310,shp-17-20,1,1
17,2,3819100,Highway 17 Express,,1,70132610,shp-17-24,1,1
17,8,3877130,Highway 17 Express,,1,69905713,shp-17-18,1,1
17,7,3771090,Highway 17 Express,,1,70108109,shp-17-26,1,1
17,3,3717020,Highway 17 Express,,1,70079702,shp-17-26,1,1
17,4,3737120,Highway 17 Express,,1,69930712,shp-17-18,1,1
17,1,528110,Highway 17 Express,,1,70093111,shp-17-20,1,1
17,2,660100,Highway 17 Express,,1,70132510,shp-17-20,1,1
17,1,507110,Highway 17 Express,,1,70093911,shp-17-20,1,1
17,5,441010,Highway 17 Express,,1,70121801,shp-17-20,1,1
17,1,814110,Highway 17 Express,,1,70093211,shp-17-22,1,1
17,7,73090,Highway 17 Express,,1,70107809,shp-17-20,1,1
17,6,3717030,Highway 17 Express,,1,70079703,shp-17-26,1,1
17,3,3814020,Highway 17 Express,,1,70079502,shp-17-20,1,1
17,8,3822130,Highway 17 Express,,1,69906113,shp-17-22,1,1
17,6,3985030,Highway 17 Express,,1,70078903,shp-17-22,1,1
17,8,3965130,Highway 17 Express,,1,69906213,shp-17-18,1,1
17,7,4107090,Highway 17 Express,,1,70108109,shp-17-20,1,1
17,8,406130,Highway 17 Express,,1,69905813,shp-17-18,1,1
17,3,600020,Highway 17 Express,,1,70079202,shp-17-24,1,1
17,7,63090,Highway 17 Express,,1,70107609,shp-17-22,1,1
17,2,4237100,Highway 17 Express,,1,70132810,shp-17-22,1,1
17,8,4084130,Highway 17 Express,,1,69905913,shp-17-22,1,1
17,5,4266010,Highway 17 Express,,1,70122701,shp-17-22,1,1
17,1,4317110,Highway 17 Express,,1,70093111,shp-17-20,1,1
17,5,4108010,Highway 17 Express,,1,70122201,shp-17-24,1,1
17,6,3408030,Highway 17 Express,,1,70079203,shp-17-18,1,1
17,8,3424130,Highway 17 Express,,1,69906213,shp-17-20,1,1
17,6,4184030,Highway 17 Express,,1,70079303,shp-17-24,1,1
17,4,3446120,Highway 17 Express,,1,69930112,shp-17-24,1,1
17,7,4306090,Highway 17 Express,,1,70107809,shp-17-24,1,1
17,7,4226090,Highway 17 Express,,1,70107909,shp-17-24,1,1
17,3,4329020,Highway 17 Express,,1,70079702,shp-17-20,1,1
17,1,3666110,Highway 17 Express,,1,70093711,shp-17-20,1,1
17,1,3973110,Highway 17 Express,,1,70093311,shp-17-21,1,1
17,1,4028110,Highway 17 Express,,1,70093911,shp-17-24,1,1
17,7,3817090,Highway 17 Express,,1,70107309,shp-17-20,1,1
17,2,3918100,Highway 17 Express,,1,70132310,shp-17-18,1,1
17,3,3313020,Highway 17 Express,,1,70078802,shp-17-20,1,1
17,4,334120,Highway 17 Express,,1,69930912,shp-17-20,1,1
17,6,3930030,Highway 17 Express,,1,70079603,shp-17-20,1,1
17,6,3649030,Highway 17 Express,,1,70079103,shp-17-22,1,1
17,3,4184020,Highway 17 Express,,1,70079302,shp-17-24,1,1
17,5,357010,Highway 17 Express,,1,70121801,shp-17-18,1,1
17,7,3843090,Highway 17 Express,,1,70108309,shp-17-20,1,1
17,2,3815100,Highway 17 Express,,1,70133310,shp-17-20,1,1
17,3,3397020,Highway 17 Express,,1,70078702,shp-17-18,1,1
17,8,3288130,Highway 17 Express,,1,69905313,shp-17-22,1,1
17,3,3930020,Highway 17 Express,,1,70079602,shp-17-20,1,1
17,1,3943110,Highway 17 Express,,1,70093011,shp-17-18,1,1
17,2,403100,Highway 17 Express,,1,70132310,shp-17-20,1,1
17,6,4044030,Highway 17 Express,,1,70079003,shp-17-21,1,1
17,3,3985020,Highway 17 Express,,1,70078902,shp-17-22,1,1
17,3,4044020,Highway 17 Express,,1,70079002,shp-17-21,1,1
17,7,3845090,Highway 17 Express,,1,70107509,shp-17-27,1,1
17,7,3164090,Highway 17 Express,,1,70107709,shp-17-20,1,1
17,3,3099020,Highway 17 Express,,1,70078802,shp-17-18,1,1
17,1,4088110,Highway 17 Express,,1,70093911,shp-17-17,1,1
17,7,3147090,Highway 17 Express,,1,70108309,shp-17-18,1,1
17,4,314120,Highway 17 Express,,1,69930412,shp-17-18,1,1
17,4,3096120,Highway 17 Express,,1,69930312,shp-17-24,1,1
17,6,3313030,Highway 17 Express,,1,70078803,shp-17-20,1,1
17,6,3397030,Highway 17 Express,,1,70078703,shp-17-18,1,1
17,4,3531120,Highway 17 Express,,1,69930112,shp-17-20,1,1
17,5,3544010,Highway 17 Express,,1,70121901,shp-17-24,1,1
17,7,3553090,Highway 17 Express,,1,70108209,shp-17-18,1,1
17,8,2899130,Highway 17 Express,,1,69905413,shp-17-20,1,1
17,4,3514120,Highway 17 Express,,1,69930812,shp-17-20,1,1
17,7,2687090,Highway 17 Express,,1,70107809,shp-17-18,1,1
17,6,3135030,Highway 17 Express,,1,70079703,shp-17-18,1,1
17,5,3042010,Highway 17 Express,,1,70122701,shp-17-20,1,1
17,2,2976100,Highway 17 Express,,1,70132310,shp-17-18,1,1
17,8,292130,Highway 17 Express,,1,69905313,shp-17-18,1,1
17,1,3693110,Highway 17 Express,,1,70094011,shp-17-20,1,1
17,7,3719090,Highway 17 Express,,1,70108309,shp-17-20,1,1
17,2,3668100,Highway 17 Express,,1,70132910,shp-17-20,1,1
17,3,3706020,Highway 17 Express,,1,70079002,shp-17-18,1,1
17,5,3745010,Highway 17 Express,,1,70122301,shp-17-18,1,1
17,5,3670010,Highway 17 Express,,1,70121601,shp-17-24,1,1
17,3,3627020,Highway 17 Express,,1,70078802,shp-17-18,1,1
17,1,3630110,Highway 17 Express,,1,70093711,shp-17-22,1,1
17,3,3649020,Highway 17 Express,,1,70079102,shp-17-22,1,1
17,4,3623120,Highway 17 Express,,1,69930612,shp-17-22,1,1
17,7,3438090,Highway 17 Express,,1,70107409,shp-17-18,1,1
17,4,3287120,Highway 17 Express,,1,69930212,shp-17-18,1,1
17,1,3506110,Highway 17 Express,,1,70093511,shp-17-18,1,1
17,7,3249090,Highway 17 Express,,1,70107709,shp-17-24,1,1
17,3,3045020,Highway 17 Express,,1,70079402,shp-17-20,1,1
17,6,3045030,Highway 17 Express,,1,70079403,shp-17-20,1,1
17,1,3122110,Highway 17 Express,,1,70093011,shp-17-20,1,1
17,2,3092100,Highway 17 Express,,1,70132610,shp-17-20,1,1
17,3,3135020,Highway 17 Express,,1,70079702,shp-17-18,1,1
17,7,3165090,Highway 17 Express,,1,70107309,shp-17-24,1,1
17,8,3450130,Highway 17 Express,,1,69906013,shp-17-18,1,1
17,7,3174090,Highway 17 Express,,1,70107409,shp-17-20,1,1
17,1,3259110,Highway 17 Express,,1,70093111,shp-17-24,1,1
17,8,3271130,Highway 17 Express,,1,69906313,shp-17-20,1,1
17,4,260120,Highway 17 Express,,1,69930412,shp-17-20,1,1
17,3,3408020,Highway 17 Express,,1,70079202,shp-17-18,1,1
17,1,3419110,Highway 17 Express,,1,70093611,shp-17-20,1,1
17,7,3233090,Highway 17 Express,,1,70108309,shp-17-26,1,1
17,4,3225120,Highway 17 Express,,1,69930712,shp-17-20,1,1
17,7,3260090,Highway 17 Express,,1,70107709,shp-17-22,1,1
17,8,3376130,Highway 17 Express,,1,69906113,shp-17-24,1,1
17,5,2956010,Highway 17 Express,,1,70121801,shp-17-20,1,1
17,7,2960090,Highway 17 Express,,1,70107609,shp-17-18,1,1
17,3,2763020,Highway 17 Express,,1,70078702,shp-17-24,1,1
17,7,3152090,Highway 17 Express,,1,70107509,shp-17-22,1,1
17,8,2744130,Highway 17 Express,,1,69906013,shp-17-18,1,1
17,8,2661130,Highway 17 Express,,1,69905713,shp-17-20,1,1
17,6,2662030,Highway 17 Express,,1,70079703,shp-17-20,1,1
17,2,2872100,Highway 17 Express,,1,70132810,shp-17-24,1,1
17,8,2957130,Highway 17 Express,,1,69906013,shp-17-20,1,1
17,7,288090,Highway 17 Express,,1,70108309,shp-17-18,1,1
17,1,2874110,Highway 17 Express,,1,70094011,shp-17-26,1,1
17,6,2763030,Highway 17 Express,,1,70078703,shp-17-24,1,1
17,7,2822090,Highway 17 Express,,1,70107609,shp-17-24,1,1
17,3,2746020,Highway 17 Express,,1,70079702,shp-17-18,1,1
17,5,2750010,Highway 17 Express,,1,70122401,shp-17-24,1,1
17,5,276010,Highway 17 Express,,1,70121701,shp-17-20,1,1
17,1,316110,Highway 17 Express,,1,70093411,shp-17-24,1,1
17,1,3121110,Highway 17 Express,,1,70093311,shp-17-24,1,1
17,6,3099030,Highway 17 Express,,1,70078803,shp-17-18,1,1
17,5,2917010,Highway 17 Express,,1,70122601,shp-17-20,1,1
17,5,2148010,Highway 17 Express,,1,70121801,shp-17-18,1,1
17,3,2369020,Highway 17 Express,,1,70079102,shp-17-20,1,1
17,2,2378100,Highway 17 Express,,1,70132410,shp-17-18,1,1
17,8,3158130,Highway 17 Express,,1,69906413,shp-17-22,1,1
17,5,2596010,Highway 17 Express,,1,70121601,shp-17-18,1,1
17,7,252090,Highway 17 Express,,1,70107609,shp-17-18,1,1
17,2,2942100,Highway 17 Express,,1,70133010,shp-17-22,1,1
17,3,2590020,Highway 17 Express,,1,70079502,shp-17-22,1,1
17,8,2529130,Highway 17 Express,,1,69905913,shp-17-24,1,1
17,7,2512090,Highway 17 Express,,1,70107909,shp-17-22,1,1
17,3,255020,Highway 17 Express,,1,70079602,shp-17-17,1,1
17,3,2839020,Highway 17 Express,,1,70079302,shp-17-22,1,1
17,7,2913090,Highway 17 Express,,1,70107809,shp-17-24,1,1
17,4,2875120,Highway 17 Express,,1,69930912,shp-17-18,1,1
17,7,2635090,Highway 17 Express,,1,70108309,shp-17-22,1,1
17,5,2519010,Highway 17 Express,,1,70122801,shp-17-22,1,1
17,5,2400010,Highway 17 Express,,1,70122001,shp-17-18,1,1
17,7,2309090,Highway 17 Express,,1,70108009,shp-17-20,1,1
17,6,2369030,Highway 17 Express,,1,70079103,shp-17-20,1,1
17,7,2301090,Highway 17 Express,,1,70108209,shp-17-22,1,1
17,8,2173130,Highway 17 Express,,1,69906413,shp-17-20,1,1
17,5,2174010,Highway 17 Express,,1,70121701,shp-17-18,1,1
17,3,2241020,Highway 17 Express,,1,70079402,shp-17-24,1,1
17,4,2735120,Highway 17 Express,,1,69930412,shp-17-20,1,1
17,3,2785020,Highway 17 Express,,1,70079402,shp-17-22,1,1
17,6,2345030,Highway 17 Express,,1,70079003,shp-17-22,1,1
17,8,2334130,Highway 17 Express,,1,69905613,shp-17-22,1,1
17,8,2239130,Highway 17 Express,,1,69905413,shp-17-18,1,1
17,5,2277010,Highway 17 Express,,1,70121901,shp-17-20,1,1
17,1,2500110,Highway 17 Express,,1,70093111,shp-17-18,1,1
17,4,2639120,Highway 17 Express,,1,69930212,shp-17-22,1,1
17,6,253030,Highway 17 Express,,1,70079103,shp-17-24,1,1
17,6,2541030,Highway 17 Express,,1,70079403,shp-17-25,1,1
17,6,2053030,Highway 17 Express,,1,70078703,shp-17-18,1,1
17,4,2184120,Highway 17 Express,,1,69930312,shp-17-20,1,1
17,1,2091110,Highway 17 Express,,1,70093511,shp-17-18,1,1
17,7,2059090,Highway 17 Express,,1,70108109,shp-17-22,1,1
17,6,2076030,Highway 17 Express,,1,70079603,shp-17-22,1,1
17,8,2097130,Highway 17 Express,,1,69905513,shp-17-20,1,1
17,7,211090,Highway 17 Express,,1,70108209,shp-17-20,1,1
17,3,2126020,Highway 17 Express,,1,70079602,shp-17-24,1,1
17,1,2198110,Highway 17 Express,,1,70093011,shp-17-24,1,1
17,2,2099100,Highway 17 Express,,1,70132710,shp-17-20,1,1
17,4,2109120,Highway 17 Express,,1,69930312,shp-17-18,1,1
17,4,2113120,Highway 17 Express,,1,69930512,shp-17-20,1,1
17,1,2210110,Highway 17 Express,,1,70094011,shp-17-18,1,1
17,1,2694110,Highway 17 Express,,1,70093911,shp-17-18,1,1
17,6,2785030,Highway 17 Express,,1,70079403,shp-17-22,1,1
17,6,255030,Highway 17 Express,,1,70079603,shp-17-17,1,1
17,3,246020,Highway 17 Express,,1,70078802,shp-17-23,1,1
17,6,246030,Highway 17 Express,,1,70078803,shp-17-23,1,1
17,3,3000020,Highway 17 Express,,1,70079202,shp-17-23,1,1
17,4,2065120,Highway 17 Express,,1,69930312,shp-17-18,1,1
17,2,2584100,Highway 17 Express,,1,70133110,shp-17-18,1,1
17,4,214120,Highway 17 Express,,1,69930112,shp-17-22,1,1
17,3,2053020,Highway 17 Express,,1,70078702,shp-17-18,1,1
17,3,1496020,Highway 17 Express,,1,70078702,shp-17-20,1,1
17,1,2188110,Highway 17 Express,,1,70093411,shp-17-17,1,1
17,4,2652120,Highway 17 Express,,1,69930312,shp-17-20,1,1
17,5,2675010,Highway 17 Express,,1,70122301,shp-17-20,1,1
17,1,2676110,Highway 17 Express,,1,70093211,shp-17-22,1,1
17,2,2791100,Highway 17 Express,,1,70133410,shp-17-22,1,1
17,1,1830110,Highway 17 Express,,1,70093411,shp-17-22,1,1
17,2,1593100,Highway 17 Express,,1,70132210,shp-17-20,1,1
17,1,1618110,Highway 17 Express,,1,70093511,shp-17-24,1,1
17,7,2881090,Highway 17 Express,,1,70108009,shp-17-22,1,1
17,3,1808020,Highway 17 Express,,1,70079702,shp-17-22,1,1
17,8,1980130,Highway 17 Express,,1,69905713,shp-17-24,1,1
17,3,2000020,Highway 17 Express,,1,70079002,shp-17-18,1,1
17,3,1975020,Highway 17 Express,,1,70079102,shp-17-17,1,1
17,5,1986010,Highway 17 Express,,1,70121601,shp-17-22,1,1
17,1,1934110,Highway 17 Express,,1,70093111,shp-17-18,1,1
17,4,1935120,Highway 17 Express,,1,69931012,shp-17-20,1,1
17,5,195010,Highway 17 Express,,1,70122501,shp-17-20,1,1
17,2,1831100,Highway 17 Express,,1,70132410,shp-17-20,1,1
17,3,1812020,Highway 17 Express,,1,70079002,shp-17-24,1,1
17,5,13010,Highway 17 Express,,1,70122401,shp-17-22,1,1
17,5,1348010,Highway 17 Express,,1,70122101,shp-17-18,1,1
17,8,1100130,Highway 17 Express,,1,69905413,shp-17-18,1,1
17,1,1564110,Highway 17 Express,,1,70093611,shp-17-24,1,1
17,5,1522010,Highway 17 Express,,1,70122101,shp-17-20,1,1
17,4,1375120,Highway 17 Express,,1,69930412,shp-17-22,1,1
17,1,1312110,Highway 17 Express,,1,70093211,shp-17-26,1,1
17,5,1391010,Highway 17 Express,,1,70122501,shp-17-18,1,1
17,4,138120,Highway 17 Express,,1,69930612,shp-17-24,1,1
17,1,1263110,Highway 17 Express,,1,70093311,shp-17-24,1,1
17,3,1322020,Highway 17 Express,,1,70078902,shp-17-27,1,1
17,1,1387110,Highway 17 Express,,1,70093411,shp-17-20,1,1
17,2,1388100,Highway 17 Express,,1,70133410,shp-17-24,1,1
17,1,1457110,Highway 17 Express,,1,70093911,shp-17-20,1,1
17,4,109120,Highway 17 Express,,1,69930212,shp-17-22,1,1
17,7,1718090,Highway 17 Express,,1,70108209,shp-17-17,1,1
17,7,1724090,Highway 17 Express,,1,70108209,shp-17-20,1,1
17,6,1808030,Highway 17 Express,,1,70079703,shp-17-22,1,1
17,1,1500110,Highway 17 Express,,1,70093111,shp-17-23,1,1
17,2,1502100,Highway 17 Express,,1,70133310,shp-17-24,1,1
17,7,1218090,Highway 17 Express,,1,70107409,shp-17-18,1,1
17,2,1267100,Highway 17 Express,,1,70132210,shp-17-18,1,1
17,8,1147130,Highway 17 Express,,1,69905313,shp-17-20,1,1
17,6,1011030,Highway 17 Express,,1,70079603,shp-17-18,1,1
17,4,1158120,Highway 17 Express,,1,69930312,shp-17-20,1,1
17,4,1582120,Highway 17 Express,,1,69930812,shp-17-18,1,1
17,1,1664110,Highway 17 Express,,1,70093011,shp-17-18,1,1
17,7,1059090,Highway 17 Express,,1,70107409,shp-17-20,1,1
17,8,1431130,Highway 17 Express,,1,69906313,shp-17-18,1,1
17,2,1445100,Highway 17 Express,,1,70132910,shp-17-20,1,1
17,4,1237120,Highway 17 Express,,1,69930412,shp-17-22,1,1
17,7,1144090,Highway 17 Express,,1,70107609,shp-17-21,1,1
17,2,1098100,Highway 17 Express,,1,70133110,shp-17-20,1,1
17,3,1011020,Highway 17 Express,,1,70079602,shp-17-18,1,1
17,2,1157100,Highway 17 Express,,1,70132510,shp-17-24,1,1
17,8,1464130,Highway 17 Express,,1,69905813,shp-17-20,1,1
