route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
2,3,184020,Capitola/Cabrillo/Main,,1,69201602,shp-2-04,1,1
2,2,90010,Capitola/Cabrillo/Main,,1,69235901,shp-2-05,1,1
2,3,876020,Capitola/Cabrillo/Main,,1,69201502,shp-2-05,1,1
2,3,1014020,Capitola/Cabrillo/Main,,1,69200502,shp-2-05,1,1
2,3,1175020,Capitola/Cabrillo/Main,,1,69200602,shp-2-04,1,1
2,3,114020,Capitola/Cabrillo/Main,,1,69200502,shp-2-04,1,1
2,3,1404020,Capitola/Cabrillo/Main,,1,69200602,shp-2-05,1,1
2,2,1207010,Capitola/Cabrillo/Main,,1,69234901,shp-2-04,1,1
2,3,106020,Capitola/Cabrillo/Main,,1,69200802,shp-2-04,1,1
2,2,619010,Capitola/Cabrillo/Main,,1,69234801,shp-2-05,1,1
2,3,444020,Capitola/Cabrillo/Main,,1,69200202,shp-2-04,1,1
2,3,73020,Capitola/Cabrillo/Main,,1,69201502,shp-2-05,1,1
2,2,1235010,Capitola/Cabrillo/Main,,1,69234201,shp-2-04,1,1
2,3,676020,Capitola/Cabrillo/Main,,1,69201402,shp-2-05,1,1
2,3,1047020,Capitola/Cabrillo/Main,,1,69200602,shp-2-05,1,1
2,3,711020,Capitola/Cabrillo/Main,,1,69199402,shp-2-04,1,1
2,2,1135010,Capitola/Cabrillo/Main,,1,69234801,shp-2-05,1,1
2,3,1011020,Capitola/Cabrillo/Main,,1,69204402,shp-2-04,1,1
2,3,624020,Capitola/Cabrillo/Main,,1,69201502,shp-2-04,1,1
2,3,1071020,Capitola/Cabrillo/Main,,1,69200602,shp-2-04,1,1
2,3,632020,Capitola/Cabrillo/Main,,1,69200602,shp-2-05,1,1
2,3,462020,Capitola/Cabrillo/Main,,1,69201402,shp-2-05,1,1
2,2,187010,Capitola/Cabrillo/Main,,1,69235001,shp-2-05,1,1
2,3,915020,Capitola/Cabrillo/Main,,1,69200202,shp-2-05,1,1
2,2,850010,Capitola/Cabrillo/Main,,1,69234101,shp-2-04,1,1
2,3,806020,Capitola/Cabrillo/Main,,1,69200202,shp-2-04,1,1
2,2,312010,Capitola/Cabrillo/Main,,1,69235101,shp-2-05,1,1
2,3,666020,Capitola/Cabrillo/Main,,1,69201402,shp-2-04,1,1
2,3,626020,Capitola/Cabrillo/Main,,1,69203802,shp-2-04,1,1
2,3,339020,Capitola/Cabrillo/Main,,1,69200502,shp-2-05,1,1
2,2,299010,Capitola/Cabrillo/Main,,1,69234901,shp-2-05,1,1
2,2,182010,Capitola/Cabrillo/Main,,1,69234901,shp-2-05,1,1
2,2,921010,Capitola/Cabrillo/Main,,1,69234101,shp-2-05,1,1
2,2,595010,Capitola/Cabrillo/Main,,1,69234101,shp-2-05,1,1
2,2,319010,Capitola/Cabrillo/Main,,1,69234101,shp-2-04,1,1
2,2,868010,Capitola/Cabrillo/Main,,1,69235101,shp-2-04,1,1
2,2,1239010,Capitola/Cabrillo/Main,,1,69235101,shp-2-05,1,1
2,3,672020,Capitola/Cabrillo/Main,,1,69204402,shp-2-05,1,1
2,2,815010,Capitola/Cabrillo/Main,,1,69234201,shp-2-04,1,1
2,2,642010,Capitola/Cabrillo/Main,,1,69234201,shp-2-04,1,1
2,2,737010,Capitola/Cabrillo/Main,,1,69234801,shp-2-05,1,1
2,2,1430010,Capitola/Cabrillo/Main,,1,69235001,shp-2-05,1,1
20,2,981010,UCSC Via Main Gate - Delaware,,1,69233601,shp-20-05,1,1
20,3,1114020,UCSC Via Main Gate - Delaware,,1,69203802,shp-20-10,1,1
20,2,905010,UCSC Via Main Gate - Delaware,,1,69233001,shp-20-11,1,1
20,3,844020,UCSC Via Main Gate - Delaware,,1,69196802,shp-20-10,1,1
20,3,1356020,UCSC Via Main Gate - Delaware,,1,69196702,shp-20-10,1,1
20,2,766010,UCSC Via Main Gate - Delaware,,1,69233401,shp-20-09,1,1
20,2,379010,UCSC Via Main Gate - Delaware,,1,69233401,shp-20-05,1,1
20,2,476010,UCSC Via Main Gate - Delaware,,1,69233901,shp-20-09,1,1
20,2,1316010,UCSC Via Main Gate - Delaware,,1,69232901,shp-20-05,1,1
20,3,1212020,UCSC Via Main Gate - Delaware,,1,69199702,shp-20-10,1,1
20,3,63020,UCSC Via Main Gate - Delaware,,1,69201202,shp-20-10,1,1
20,2,371010,UCSC Via Main Gate - Delaware,,1,69233301,shp-20-09,1,1
20,3,398020,UCSC Via Main Gate - Delaware,,1,69204302,shp-20-10,1,1
20,2,224010,UCSC Via Main Gate - Delaware,,1,69233601,shp-20-11,1,1
20,3,946020,UCSC Via Main Gate - Delaware,,1,69199402,shp-20-10,1,1
20,3,1245020,UCSC Via Main Gate - Delaware,,1,69199302,shp-20-10,1,1
20,3,826020,UCSC Via Main Gate - Delaware,,1,69200602,shp-20-10,1,1
20,3,523020,UCSC Via Main Gate - Delaware,,1,69197702,shp-20-10,1,1
20,3,755020,UCSC Via Main Gate - Delaware,,1,69199702,shp-20-10,1,1
20,3,488020,UCSC Via Main Gate - Delaware,,1,69199202,shp-20-10,1,1
20,2,757010,UCSC Via Main Gate - Delaware,,1,69233001,shp-20-09,1,1
20,2,1115010,UCSC Via Main Gate - Delaware,,1,69233501,shp-20-11,1,1
20,2,935010,UCSC Via Main Gate - Delaware,,1,69233501,shp-20-11,1,1
20,2,589010,UCSC Via Main Gate - Delaware,,1,69233901,shp-20-05,1,1
20,2,246010,UCSC Via Main Gate - Delaware,,1,69233901,shp-20-11,1,1
20,3,435020,UCSC Via Main Gate - Delaware,,1,69200702,shp-20-10,1,1
20,3,1373020,UCSC Via Main Gate - Delaware,,1,69199502,shp-20-10,1,1
35,3,1273020,Highway 9/Scotts Valley,,1,69197602,shp-35-15,1,1
35,3,338020,Highway 9/Scotts Valley,,1,69197902,shp-35-21,1,1
35,2,288010,Highway 9/Scotts Valley,,1,69231501,shp-35-15,1,1
35,3,292020,Highway 9/Scotts Valley,,1,69196902,shp-35-25,1,1
35,3,767020,Highway 9/Scotts Valley,,1,69203802,shp-35-27,1,1
35,3,842020,Highway 9/Scotts Valley,,1,69196902,shp-35-15,1,1
35,3,804020,Highway 9/Scotts Valley,,1,69197602,shp-35-25,1,1
35,3,1228020,Highway 9/Scotts Valley,,1,69197802,shp-35-18,1,1
35,3,1096020,Highway 9/Scotts Valley,,1,69196002,shp-35-25,1,1
35,3,789020,Highway 9/Scotts Valley,,1,69197602,shp-35-21,1,1
35,2,1172010,Highway 9/Scotts Valley,,1,69231601,shp-35-25,1,1
35,3,119020,Highway 9/Scotts Valley,,1,69197602,shp-35-25,1,1
35,3,378020,Highway 9/Scotts Valley,,1,69196902,shp-35-10,1,1
35,3,690020,Highway 9/Scotts Valley,,1,69197602,shp-35-27,1,1
35,2,1104010,Highway 9/Scotts Valley,,1,69231601,shp-35-21,1,1
35,2,1349010,Highway 9/Scotts Valley,,1,69231601,shp-35-25,1,1
35,3,862020,Highway 9/Scotts Valley,,1,69197202,shp-35-26,1,1
35,3,1183020,Highway 9/Scotts Valley,,1,69203802,shp-35-27,1,1
35,3,152020,Highway 9/Scotts Valley,,1,69197002,shp-35-21,1,1
35,2,871010,Highway 9/Scotts Valley,,1,69231801,shp-35-22,1,1
35,2,1039010,Highway 9/Scotts Valley,,1,69231701,shp-35-15,1,1
35,3,100020,Highway 9/Scotts Valley,,1,69197602,shp-35-27,1,1
35,3,457020,Highway 9/Scotts Valley,,1,69196002,shp-35-15,1,1
35,2,968010,Highway 9/Scotts Valley,,1,69231601,shp-35-27,1,1
35,3,504020,Highway 9/Scotts Valley,,1,69197802,shp-35-15,1,1
35,2,1261010,Highway 9/Scotts Valley,,1,69231801,shp-35-22,1,1
35,3,522020,Highway 9/Scotts Valley,,1,69197802,shp-35-25,1,1
35,2,49010,Highway 9/Scotts Valley,,1,69231801,shp-35-22,1,1
35,3,159020,Highway 9/Scotts Valley,,1,69197702,shp-35-21,1,1
35,3,646020,Highway 9/Scotts Valley,,1,69196002,shp-35-15,1,1
35,3,26020,Highway 9/Scotts Valley,,1,69196002,shp-35-21,1,1
35,3,887020,Highway 9/Scotts Valley,,1,69197602,shp-35-21,1,1
35,2,138010,Highway 9/Scotts Valley,,1,69231601,shp-35-25,1,1
35,3,1028020,Highway 9/Scotts Valley,,1,69197202,shp-35-24,1,1
35,2,41010,Highway 9/Scotts Valley,,1,69231501,shp-35-21,1,1
35,3,86020,Highway 9/Scotts Valley,,1,69196902,shp-35-21,1,1
35,2,745010,Highway 9/Scotts Valley,,1,69231701,shp-35-15,1,1
35,2,1020010,Highway 9/Scotts Valley,,1,69231701,shp-35-21,1,1
35,3,370020,Highway 9/Scotts Valley,,1,69197702,shp-35-27,1,1
35,2,618010,Highway 9/Scotts Valley,,1,69231701,shp-35-27,1,1
35,2,1230010,Highway 9/Scotts Valley,,1,69231601,shp-35-10,1,1
35,2,451010,Highway 9/Scotts Valley,,1,69231601,shp-35-18,1,1
35,3,1247020,Highway 9/Scotts Valley,,1,69196902,shp-35-15,1,1
35,3,1393020,Highway 9/Scotts Valley,,1,69203802,shp-35-15,1,1
35,3,1370020,Highway 9/Scotts Valley,,1,69197602,shp-35-25,1,1
35,3,154020,Highway 9/Scotts Valley,,1,69196002,shp-35-21,1,1
35,3,539020,Highway 9/Scotts Valley,,1,69196902,shp-35-21,1,1
35,3,173020,Highway 9/Scotts Valley,,1,69197102,shp-35-11,1,1
35,3,608020,Highway 9/Scotts Valley,,1,69203802,shp-35-21,1,1
35,3,205020,Highway 9/Scotts Valley,,1,69197802,shp-35-21,1,1
35,3,1167020,Highway 9/Scotts Valley,,1,69196002,shp-35-25,1,1
35,2,886010,Highway 9/Scotts Valley,,1,69231701,shp-35-27,1,1
35,3,56020,Highway 9/Scotts Valley,,1,69197702,shp-35-25,1,1
35,3,376020,Highway 9/Scotts Valley,,1,69197802,shp-35-15,1,1
35,2,512010,Highway 9/Scotts Valley,,1,69231701,shp-35-25,1,1
35,2,1395010,Highway 9/Scotts Valley,,1,69231801,shp-35-23,1,1
35,3,34020,Highway 9/Scotts Valley,,1,69199502,shp-35-29,1,1
35,3,590020,Highway 9/Scotts Valley,,1,69197902,shp-35-27,1,1
35,3,1204020,Highway 9/Scotts Valley,,1,69197702,shp-35-15,1,1
35,2,1032010,Highway 9/Scotts Valley,,1,69231501,shp-35-27,1,1
35,3,175020,Highway 9/Scotts Valley,,1,69197302,shp-35-06,1,1
35,3,909020,Highway 9/Scotts Valley,,1,69197602,shp-35-21,1,1
35,2,861010,Highway 9/Scotts Valley,,1,69231601,shp-35-21,1,1
35,2,922010,Highway 9/Scotts Valley,,1,69231801,shp-35-23,1,1
35,3,1334020,Highway 9/Scotts Valley,,1,69197602,shp-35-15,1,1
35,3,1072020,Highway 9/Scotts Valley,,1,69196002,shp-35-27,1,1
35,3,351020,Highway 9/Scotts Valley,,1,69196902,shp-35-27,1,1
35,3,513020,Highway 9/Scotts Valley,,1,69203802,shp-35-21,1,1
35,2,364010,Highway 9/Scotts Valley,,1,69231801,shp-35-23,1,1
35,2,1093010,Highway 9/Scotts Valley,,1,69231801,shp-35-22,1,1
35,3,1107020,Highway 9/Scotts Valley,,1,69197002,shp-35-10,1,1
35,3,1359020,Highway 9/Scotts Valley,,1,69197802,shp-35-25,1,1
35,3,156020,Highway 9/Scotts Valley,,1,69203802,shp-35-21,1,1
35,3,932020,Highway 9/Scotts Valley,,1,69203802,shp-35-27,1,1
35,3,1027020,Highway 9/Scotts Valley,,1,69203802,shp-35-25,1,1
35,2,825010,Highway 9/Scotts Valley,,1,69231601,shp-35-15,1,1
35,2,321010,Highway 9/Scotts Valley,,1,69231801,shp-35-22,1,1
35,3,515020,Highway 9/Scotts Valley,,1,69196902,shp-35-25,1,1
35,3,264020,Highway 9/Scotts Valley,,1,69197802,shp-35-27,1,1
35,2,80010,Highway 9/Scotts Valley,,1,69231801,shp-35-23,1,1
35,3,1236020,Highway 9/Scotts Valley,,1,69196002,shp-35-25,1,1
35,3,739020,Highway 9/Scotts Valley,,1,69197802,shp-35-21,1,1
35,2,77010,Highway 9/Scotts Valley,,1,69231701,shp-35-21,1,1
35,3,931020,Highway 9/Scotts Valley,,1,69203802,shp-35-25,1,1
35,2,479010,Highway 9/Scotts Valley,,1,69231701,shp-35-25,1,1
35,3,75020,Highway 9/Scotts Valley,,1,69196902,shp-35-25,1,1
35,2,1308010,Highway 9/Scotts Valley,,1,69231601,shp-35-25,1,1
35,2,985010,Highway 9/Scotts Valley,,1,69231801,shp-35-23,1,1
35,3,721020,Highway 9/Scotts Valley,,1,69197802,shp-35-27,1,1
35,3,1111020,Highway 9/Scotts Valley,,1,69197602,shp-35-15,1,1
35,2,291010,Highway 9/Scotts Valley,,1,69231701,shp-35-18,1,1
35,3,1138020,Highway 9/Scotts Valley,,1,69196902,shp-35-15,1,1
35,3,1267020,Highway 9/Scotts Valley,,1,69196002,shp-35-27,1,1
35,2,585010,Highway 9/Scotts Valley,,1,69231501,shp-35-25,1,1
35,2,966010,Highway 9/Scotts Valley,,1,69231501,shp-35-21,1,1
35,2,846010,Highway 9/Scotts Valley,,1,69231501,shp-35-21,1,1
35,3,720020,Highway 9/Scotts Valley,,1,69196902,shp-35-25,1,1
35,3,790020,Highway 9/Scotts Valley,,1,69197902,shp-35-18,1,1
35,3,577020,Highway 9/Scotts Valley,,1,69203802,shp-35-15,1,1
35,3,722020,Highway 9/Scotts Valley,,1,69197002,shp-35-27,1,1
35,2,150010,Highway 9/Scotts Valley,,1,69231501,shp-35-27,1,1
35,3,169020,Highway 9/Scotts Valley,,1,69196902,shp-35-27,1,1
35,3,253020,Highway 9/Scotts Valley,,1,69197602,shp-35-27,1,1
35,2,257010,Highway 9/Scotts Valley,,1,69231601,shp-35-27,1,1
35,2,667010,Highway 9/Scotts Valley,,1,69231701,shp-35-25,1,1
35,3,1158020,Highway 9/Scotts Valley,,1,69197302,shp-35-58,1,1
35,2,990010,Highway 9/Scotts Valley,,1,69231501,shp-35-27,1,1
35,2,724010,Highway 9/Scotts Valley,,1,69231501,shp-35-15,1,1
35,2,333010,Highway 9/Scotts Valley,,1,69231501,shp-35-25,1,1
35,2,1302010,Highway 9/Scotts Valley,,1,69231601,shp-35-15,1,1
35,3,1068020,Highway 9/Scotts Valley,,1,69197002,shp-35-25,1,1
35,3,189020,Highway 9/Scotts Valley,,1,69197102,shp-35-28,1,1
35,2,1021010,Highway 9/Scotts Valley,,1,69231701,shp-35-15,1,1
35,3,650020,Highway 9/Scotts Valley,,1,69197902,shp-35-25,1,1
35,3,1412020,Highway 9/Scotts Valley,,1,69196002,shp-35-27,1,1
35,3,900020,Highway 9/Scotts Valley,,1,69196002,shp-35-15,1,1
3A,3,14020,Capitola Mall/Live Oak,,0,69198102,shp-3A-51,1,1
3A,2,1374010,Capitola Mall/Live Oak,,1,69231901,shp-3A-05,1,1
3A,3,323020,Capitola Mall/Live Oak,,0,69198102,shp-3A-51,1,1
3A,2,1269010,Capitola Mall/Live Oak,,1,69232101,shp-3A-05,1,1
3A,2,1082010,Capitola Mall/Live Oak,,0,69231901,shp-3A-51,1,1
3A,2,1299010,Capitola Mall/Live Oak,,1,69231901,shp-3A-05,1,1
3A,2,854010,Capitola Mall/Live Oak,,0,69232101,shp-3A-51,1,1
3A,3,62020,Capitola Mall/Live Oak,,1,69198202,shp-3A-05,1,1
3A,2,659010,Capitola Mall/Live Oak,,0,69231901,shp-3A-51,1,1
3A,3,649020,Capitola Mall/Live Oak,,0,69198202,shp-3A-51,1,1
3A,3,412020,Capitola Mall/Live Oak,,1,69198102,shp-3A-05,1,1
3A,3,782020,Capitola Mall/Live Oak,,1,69198002,shp-3A-05,1,1
3A,2,576010,Capitola Mall/Live Oak,,1,69232101,shp-3A-05,1,1
3A,3,881020,Capitola Mall/Live Oak,,0,69198202,shp-3A-51,1,1
3A,3,770020,Capitola Mall/Live Oak,,1,69198202,shp-3A-05,1,1
3A,3,1427020,Capitola Mall/Live Oak,,1,69198202,shp-3A-05,1,1
3A,3,183020,Capitola Mall/Live Oak,,1,69198002,shp-3A-05,1,1
3A,2,811010,Capitola Mall/Live Oak,,1,69232001,shp-3A-05,1,1
3A,2,93010,Capitola Mall/Live Oak,,0,69232001,shp-3A-51,1,1
3A,3,831020,Capitola Mall/Live Oak,,1,69198202,shp-3A-05,1,1
3A,2,174010,Capitola Mall/Live Oak,,0,69232101,shp-3A-51,1,1
3A,2,1200010,Capitola Mall/Live Oak,,0,69231901,shp-3A-51,1,1
3A,3,162020,Capitola Mall/Live Oak,,0,69198202,shp-3A-51,1,1
3A,3,1325020,Capitola Mall/Live Oak,,1,69198002,shp-3A-05,1,1
3A,2,1351010,Capitola Mall/Live Oak,,0,69232101,shp-3A-51,1,1
3A,3,1130020,Capitola Mall/Live Oak,,1,69198202,shp-3A-05,1,1
3A,3,1255020,Capitola Mall/Live Oak,,0,69198002,shp-3A-51,1,1
3A,2,1010,Capitola Mall/Live Oak,,1,69232001,shp-3A-05,1,1
3A,2,1210010,Capitola Mall/Live Oak,,0,69231901,shp-3A-51,1,1
3A,2,300010,Capitola Mall/Live Oak,,0,69231901,shp-3A-51,1,1
3A,3,218020,Capitola Mall/Live Oak,,0,69198102,shp-3A-51,1,1
3A,2,1209010,Capitola Mall/Live Oak,,1,69231901,shp-3A-05,1,1
3A,3,13020,Capitola Mall/Live Oak,,1,69198102,shp-3A-05,1,1
3A,3,225020,Capitola Mall/Live Oak,,1,69198102,shp-3A-05,1,1
3A,2,964010,Capitola Mall/Live Oak,,1,69232101,shp-3A-05,1,1
3A,2,69010,Capitola Mall/Live Oak,,0,69232001,shp-3A-51,1,1
3A,3,1379020,Capitola Mall/Live Oak,,0,69198002,shp-3A-51,1,1
3A,2,39010,Capitola Mall/Live Oak,,1,69231901,shp-3A-05,1,1
3A,3,216020,Capitola Mall/Live Oak,,0,69198102,shp-3A-51,1,1
3A,2,971010,Capitola Mall/Live Oak,,1,69232001,shp-3A-05,1,1
3A,3,9020,Capitola Mall/Live Oak,,1,69198002,shp-3A-05,1,1
3A,3,741020,Capitola Mall/Live Oak,,1,69198102,shp-3A-05,1,1
3A,3,760020,Capitola Mall/Live Oak,,1,69198202,shp-3A-05,1,1
3A,2,22010,Capitola Mall/Live Oak,,0,69232101,shp-3A-51,1,1
3A,3,919020,Capitola Mall/Live Oak,,0,69198002,shp-3A-51,1,1
3A,2,1171010,Capitola Mall/Live Oak,,1,69231901,shp-3A-05,1,1
3A,2,1081010,Capitola Mall/Live Oak,,1,69232001,shp-3A-05,1,1
3A,3,134020,Capitola Mall/Live Oak,,1,69198002,shp-3A-05,1,1
3A,2,423010,Capitola Mall/Live Oak,,0,69232001,shp-3A-51,1,1
3A,3,144020,Capitola Mall/Live Oak,,0,69198202,shp-3A-51,1,1
3A,2,680010,Capitola Mall/Live Oak,,0,69232101,shp-3A-51,1,1
3A,3,125020,Capitola Mall/Live Oak,,0,69198002,shp-3A-51,1,1
3A,3,731020,Capitola Mall/Live Oak,,1,69198202,shp-3A-05,1,1
3A,3,1110020,Capitola Mall/Live Oak,,0,69198102,shp-3A-51,1,1
3A,3,161020,Capitola Mall/Live Oak,,0,69198102,shp-3A-51,1,1
3A,2,795010,Capitola Mall/Live Oak,,0,69231901,shp-3A-51,1,1
3A,3,298020,Capitola Mall/Live Oak,,0,69198202,shp-3A-51,1,1
3A,2,47010,Capitola Mall/Live Oak,,0,69232001,shp-3A-51,1,1
3A,2,72010,Capitola Mall/Live Oak,,1,69232001,shp-3A-05,1,1
3A,3,143020,Capitola Mall/Live Oak,,1,69198102,shp-3A-05,1,1
3A,3,1298020,Capitola Mall/Live Oak,,1,69198002,shp-3A-05,1,1
3A,2,126010,Capitola Mall/Live Oak,,1,69232101,shp-3A-05,1,1
3A,2,843010,Capitola Mall/Live Oak,,0,69232001,shp-3A-51,1,1
3A,3,813020,Capitola Mall/Live Oak,,0,69198002,shp-3A-51,1,1
3A,2,661010,Capitola Mall/Live Oak,,0,69232001,shp-3A-51,1,1
3A,2,23010,Capitola Mall/Live Oak,,1,69232101,shp-3A-05,1,1
3A,2,1369010,Capitola Mall/Live Oak,,1,69232101,shp-3A-05,1,1
3A,2,241010,Capitola Mall/Live Oak,,1,69231901,shp-3A-05,1,1
3A,3,110020,Capitola Mall/Live Oak,,0,69198102,shp-3A-51,1,1
3B,2,335010,Capitola Mall/Live Oak,,1,69231901,shp-3B-05,1,1
3B,3,1141020,Capitola Mall/Live Oak,,1,69198002,shp-3B-05,1,1
3B,3,903020,Capitola Mall/Live Oak,,1,69198202,shp-3B-05,1,1
3B,3,802020,Capitola Mall/Live Oak,,1,69198202,shp-3B-51,1,1
3B,2,1229010,Capitola Mall/Live Oak,,1,69231901,shp-3B-51,1,1
3B,2,616010,Capitola Mall/Live Oak,,1,69232001,shp-3B-51,1,1
3B,3,1057020,Capitola Mall/Live Oak,,1,69198102,shp-3B-51,1,1
3B,3,490020,Capitola Mall/Live Oak,,1,69198202,shp-3B-05,1,1
3B,3,11020,Capitola Mall/Live Oak,,1,69198102,shp-3B-05,1,1
3B,3,830020,Capitola Mall/Live Oak,,1,69198202,shp-3B-51,1,1
3B,2,1013010,Capitola Mall/Live Oak,,1,69232101,shp-3B-51,1,1
3B,3,337020,Capitola Mall/Live Oak,,1,69198002,shp-3B-51,1,1
3B,2,819010,Capitola Mall/Live Oak,,1,69232001,shp-3B-51,1,1
3B,2,743010,Capitola Mall/Live Oak,,1,69231901,shp-3B-51,1,1
3B,2,475010,Capitola Mall/Live Oak,,1,69232101,shp-3B-51,1,1
3B,2,446010,Capitola Mall/Live Oak,,1,69232001,shp-3B-05,1,1
3B,3,88020,Capitola Mall/Live Oak,,1,69198002,shp-3B-05,1,1
3B,3,1113020,Capitola Mall/Live Oak,,1,69198102,shp-3B-05,1,1
3B,2,692010,Capitola Mall/Live Oak,,1,69231901,shp-3B-51,1,1
3B,2,663010,Capitola Mall/Live Oak,,1,69231901,shp-3B-05,1,1
3B,2,1129010,Capitola Mall/Live Oak,,1,69231901,shp-3B-05,1,1
3B,3,1085020,Capitola Mall/Live Oak,,1,69198202,shp-3B-51,1,1
3B,3,1284020,Capitola Mall/Live Oak,,1,69198002,shp-3B-51,1,1
3B,2,1248010,Capitola Mall/Live Oak,,1,69232001,shp-3B-05,1,1
3B,2,307010,Capitola Mall/Live Oak,,1,69232101,shp-3B-05,1,1
3B,3,697020,Capitola Mall/Live Oak,,1,69198202,shp-3B-05,1,1
3B,2,936010,Capitola Mall/Live Oak,,1,69232101,shp-3B-51,1,1
3B,2,810010,Capitola Mall/Live Oak,,1,69232001,shp-3B-05,1,1
3B,3,430020,Capitola Mall/Live Oak,,1,69198202,shp-3B-05,1,1
3B,3,381020,Capitola Mall/Live Oak,,1,69198102,shp-3B-05,1,1
3B,2,975010,Capitola Mall/Live Oak,,1,69232101,shp-3B-51,1,1
3B,2,863010,Capitola Mall/Live Oak,,1,69232001,shp-3B-51,1,1
3B,2,278010,Capitola Mall/Live Oak,,1,69231901,shp-3B-05,1,1
3B,3,57020,Capitola Mall/Live Oak,,1,69198102,shp-3B-05,1,1
3B,2,614010,Capitola Mall/Live Oak,,1,69232001,shp-3B-51,1,1
3B,2,1156010,Capitola Mall/Live Oak,,1,69232101,shp-3B-05,1,1
3B,2,239010,Capitola Mall/Live Oak,,1,69231901,shp-3B-05,1,1
3B,3,242020,Capitola Mall/Live Oak,,1,69198202,shp-3B-51,1,1
3B,3,118020,Capitola Mall/Live Oak,,1,69198002,shp-3B-51,1,1
3B,2,244010,Capitola Mall/Live Oak,,1,69232001,shp-3B-51,1,1
3B,3,547020,Capitola Mall/Live Oak,,1,69198002,shp-3B-51,1,1
3B,2,399010,Capitola Mall/Live Oak,,1,69231901,shp-3B-51,1,1
3B,3,1263020,Capitola Mall/Live Oak,,1,69198102,shp-3B-05,1,1
3B,3,1112020,Capitola Mall/Live Oak,,1,69198102,shp-3B-51,1,1
3B,3,1078020,Capitola Mall/Live Oak,,1,69198002,shp-3B-51,1,1
3B,3,64020,Capitola Mall/Live Oak,,1,69198002,shp-3B-51,1,1
3B,2,774010,Capitola Mall/Live Oak,,1,69232001,shp-3B-05,1,1
3B,2,1033010,Capitola Mall/Live Oak,,1,69231901,shp-3B-05,1,1
3B,2,448010,Capitola Mall/Live Oak,,1,69232101,shp-3B-05,1,1
3B,2,74010,Capitola Mall/Live Oak,,1,69231901,shp-3B-51,1,1
3B,2,491010,Capitola Mall/Live Oak,,1,69232101,shp-3B-51,1,1
3B,3,468020,Capitola Mall/Live Oak,,1,69198002,shp-3B-05,1,1
3B,2,348010,Capitola Mall/Live Oak,,1,69232001,shp-3B-05,1,1
3B,3,1127020,Capitola Mall/Live Oak,,1,69198102,shp-3B-51,1,1
3B,3,471020,Capitola Mall/Live Oak,,1,69198202,shp-3B-05,1,1
3B,2,972010,Capitola Mall/Live Oak,,1,69232101,shp-3B-05,1,1
3B,3,1128020,Capitola Mall/Live Oak,,1,69198102,shp-3B-51,1,1
3B,2,613010,Capitola Mall/Live Oak,,1,69232001,shp-3B-05,1,1
3B,3,137020,Capitola Mall/Live Oak,,1,69198102,shp-3B-05,1,1
3B,3,597020,Capitola Mall/Live Oak,,1,69198002,shp-3B-05,1,1
3B,2,1281010,Capitola Mall/Live Oak,,1,69231901,shp-3B-51,1,1
3B,2,1003010,Capitola Mall/Live Oak,,1,69232101,shp-3B-05,1,1
3B,2,1385010,Capitola Mall/Live Oak,,1,69232101,shp-3B-51,1,1
3B,3,974020,Capitola Mall/Live Oak,,1,69198202,shp-3B-51,1,1
3B,3,78020,Capitola Mall/Live Oak,,1,69198102,shp-3B-05,1,1
3B,3,656020,Capitola Mall/Live Oak,,1,69198202,shp-3B-51,1,1
3B,2,192010,Capitola Mall/Live Oak,,1,69232001,shp-3B-51,1,1
3B,3,1157020,Capitola Mall/Live Oak,,1,69198202,shp-3B-51,1,1
3B,3,1260020,Capitola Mall/Live Oak,,1,69198002,shp-3B-05,1,1
3B,3,181020,Capitola Mall/Live Oak,,1,69198102,shp-3B-51,1,1
4,3,433020,River/Harvey West/Emeline,,0,69200702,shp-4-06,1,1
4,3,447020,River/Harvey West/Emeline,,0,69204302,shp-4-06,1,1
4,3,331020,River/Harvey West/Emeline,,0,69199702,shp-4-06,1,1
4,3,1407020,River/Harvey West/Emeline,,0,69204302,shp-4-06,1,1
4,3,164020,River/Harvey West/Emeline,,0,69200702,shp-4-06,1,1
4,3,363020,River/Harvey West/Emeline,,0,69199502,shp-4-06,1,1
4,3,526020,River/Harvey West/Emeline,,0,69196702,shp-4-05,1,1
4,3,1060020,River/Harvey West/Emeline,,0,69200702,shp-4-05,1,1
4,3,598020,River/Harvey West/Emeline,,0,69196802,shp-4-05,1,1
4,3,894020,River/Harvey West/Emeline,,0,69204302,shp-4-06,1,1
4,3,651020,River/Harvey West/Emeline,,0,69197702,shp-4-06,1,1
4,3,24020,River/Harvey West/Emeline,,0,69199502,shp-4-06,1,1
4,3,327020,River/Harvey West/Emeline,,0,69200702,shp-4-06,1,1
40,2,514010,Highway 1 - Davenport,,1,69236401,shp-40-02,1,1
40,3,25020,Highway 1 - Davenport,,0,69203802,shp-40-52,1,1
40,3,352020,Highway 1 - Davenport,,0,69196002,shp-40-52,1,1
40,2,604010,Highway 1 - Davenport,,0,69236401,shp-40-52,1,1
40,3,251020,Highway 1 - Davenport,,1,69199602,shp-40-02,1,1
40,3,732020,Highway 1 - Davenport,,1,69196202,shp-40-02,1,1
40,3,883020,Highway 1 - Davenport,,0,69196102,shp-40-52,1,1
40,2,197010,Highway 1 - Davenport,,1,69236401,shp-40-02,1,1
